"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","THIS WEEK WEATHER IS MOSTLY CLEAR TEMP -MIN.-21 DEGREE AND MAX.- 34 LIGHT  RAINFALL CHANCES .","MAHARASHTRA","SOLAPUR","BARSHI                                            ","2018-10-01 11:53:01.600"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is partly cloudy and  Possibility of Rainfall.","MAHARASHTRA","SOLAPUR","BARSHI                                            ","2018-10-01 11:58:46.957"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is partly cloudy and  Possibility of Rainfall.","MAHARASHTRA","SOLAPUR","BARSHI                                            ","2018-10-01 11:58:46.957"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is cloudy, possiblity of light rainfall.","MAHARASHTRA","SOLAPUR","MADHA                                             ","2018-10-01 11:59:26.207"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is cloudy, possiblity of light rainfall.","MAHARASHTRA","SOLAPUR","MADHA                                             ","2018-10-01 11:59:26.207"
"RABI","AGRICULTURE","Others","Others","Weather","Asking about weather forecast AKKALKOT  Tahsil ?","Akkalkot Tahsil Weather Report- This week weather is cloudy and Possibility of light rainfall.","MAHARASHTRA","SOLAPUR","AKKALKOT                                          ","2018-10-01 12:26:39.953"
"RABI","AGRICULTURE","Others","Others","Weather","Asking about weather forecast AKKALKOT  Tahsil ?","Akkalkot Tahsil Weather Report- This week weather is cloudy and Possibility of light rainfall.","MAHARASHTRA","SOLAPUR","AKKALKOT                                          ","2018-10-01 12:26:39.953"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather  forecast ?","This week weather is CLOUDY and Possibility  light Rainfall","MAHARASHTRA","SOLAPUR","MOHOL                                             ","2018-10-01 12:29:00.183"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather  forecast ?","This week weather is CLOUDY and Possibility  light Rainfall","MAHARASHTRA","SOLAPUR","MOHOL                                             ","2018-10-01 12:29:00.183"
"KHARIF","HORTICULTURE","Vegetables","Onion","	Plant Protection	","ASKING ABOUT CONTROL OF BLIGHT ATTACK ?","Spray m-45 30 gm /15 liter water.(Mancozeb) INDOFIL","MAHARASHTRA","SOLAPUR","KARMALA                                           ","2018-10-01 13:06:24.843"
"KHARIF","HORTICULTURE","Vegetables","Onion","	Plant Protection	","ASKING ABOUT CONTROL OF BLIGHT ATTACK ?","Spray m-45 30 gm /15 liter water.(Mancozeb) INDOFIL","MAHARASHTRA","SOLAPUR","KARMALA                                           ","2018-10-01 13:06:24.843"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","THIS WEEK WEATHER IS MOSTLY CLEAR TEMP -MIN.-21 DEGREE AND MAX.- 34 LIGHT  RAINFALL CHANCES .","MAHARASHTRA","SOLAPUR","SOUTH  SOLAPUR","2018-10-01 13:07:05.217"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","THIS WEEK WEATHER IS MOSTLY CLEAR TEMP -MIN.-21 DEGREE AND MAX.- 34 LIGHT  RAINFALL CHANCES .","MAHARASHTRA","SOLAPUR","SOUTH  SOLAPUR","2018-10-01 13:07:05.217"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week partially weather is CLOUDY and Possibility of LIGHT Rainfall","MAHARASHTRA","SOLAPUR","KARMALA                                           ","2018-10-01 13:10:46.787"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week partially weather is CLOUDY and Possibility of LIGHT Rainfall","MAHARASHTRA","SOLAPUR","KARMALA                                           ","2018-10-01 13:10:46.787"
"KHARIF","HORTICULTURE","Fruits","Pomegranate","Market Information","Asked about Market rate of pomegranate?","Pune Market rate of pomegranate-2000-9000/qtl.","MAHARASHTRA","SOLAPUR","MALSHIRAS                                         ","2018-10-01 14:10:57.327"
"KHARIF","HORTICULTURE","Fruits","Pomegranate","Market Information","Asked about Market rate of pomegranate?","Pune Market rate of pomegranate-2000-9000/qtl.","MAHARASHTRA","SOLAPUR","MALSHIRAS                                         ","2018-10-01 14:10:57.327"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and   Possibility of Rainfall.","MAHARASHTRA","SOLAPUR","AKKALKOT                                          ","2018-10-01 14:20:25.747"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and   Possibility of Rainfall.","MAHARASHTRA","SOLAPUR","AKKALKOT                                          ","2018-10-01 14:20:25.747"
"KHARIF","HORTICULTURE","Vegetables","Brinjal","	Plant Protection	","Caterpillar","Spray Proclaim 07 gm/15 liter of Water(Emamectin Benzoate)Syngenta","MAHARASHTRA","SOLAPUR","KARMALA                                           ","2018-10-01 14:21:30.470"
"KHARIF","HORTICULTURE","Vegetables","Brinjal","	Plant Protection	","Caterpillar","Spray Proclaim 07 gm/15 liter of Water(Emamectin Benzoate)Syngenta","MAHARASHTRA","SOLAPUR","KARMALA                                           ","2018-10-01 14:21:30.470"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather report -Cloudy Weather , possibility of light Rainfall","MAHARASHTRA","SOLAPUR","BARSHI                                            ","2018-10-01 14:48:32.597"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather report -Cloudy Weather , possibility of light Rainfall","MAHARASHTRA","SOLAPUR","BARSHI                                            ","2018-10-01 14:48:32.597"
"KHARIF","AGRICULTURE","Others","Others","Weather","ASKING ABOUT WEATHER REPORT TAHSIL?","TAHSIL WEATHER REPORT-THIS WEEK WEATHER IS CLOUDY AND   LIGHT RAINFALL CHANCES DURING THIS WEEK.","MAHARASHTRA","SOLAPUR","SOUTH  SOLAPUR","2018-10-01 15:07:12.743"
"KHARIF","AGRICULTURE","Others","Others","Weather","ASKING ABOUT WEATHER REPORT TAHSIL?","TAHSIL WEATHER REPORT-THIS WEEK WEATHER IS CLOUDY AND   LIGHT RAINFALL CHANCES DURING THIS WEEK.","MAHARASHTRA","SOLAPUR","SOUTH  SOLAPUR","2018-10-01 15:07:12.743"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is cloudy and possibility of light Rainfall.","MAHARASHTRA","SOLAPUR","MALSHIRAS                                         ","2018-10-01 15:09:19.963"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is cloudy and possibility of light Rainfall.","MAHARASHTRA","SOLAPUR","MALSHIRAS                                         ","2018-10-01 15:09:19.963"
"KHARIF","AGRICULTURE","Others","Others","Market Information","Asking about weather forecast?","This week weather is CLOUDY and   Possibility of Rainfall","MAHARASHTRA","SOLAPUR","AKKALKOT                                          ","2018-10-01 15:23:32.227"
"KHARIF","AGRICULTURE","Others","Others","Market Information","Asking about weather forecast?","This week weather is CLOUDY and   Possibility of Rainfall","MAHARASHTRA","SOLAPUR","AKKALKOT                                          ","2018-10-01 15:23:32.227"
"KHARIF","HORTICULTURE","Fruits","Custard Apple","Cultural Practices","asked about pruning in custard apple ?","Sapphire can be done in January-February. In the year of April, it is necessary to snatch 1 smooth cross (not straight) on the eyes of the pencil-shaped branches, drying, dried, dried, cracked like cucumber and candy leaves.","MAHARASHTRA","SOLAPUR","SOLAPUR NORTH                                     ","2018-10-01 15:31:09.730"
"KHARIF","HORTICULTURE","Fruits","Custard Apple","Cultural Practices","asked about pruning in custard apple ?","Sapphire can be done in January-February. In the year of April, it is necessary to snatch 1 smooth cross (not straight) on the eyes of the pencil-shaped branches, drying, dried, dried, cracked like cucumber and candy leaves.","MAHARASHTRA","SOLAPUR","SOLAPUR NORTH                                     ","2018-10-01 15:31:09.730"
"KHARIF","HORTICULTURE","Fruits","Mango","	Plant Protection	","ASKING ABOUT LEAF BURNING OF MANGO?","Spray Bavistine 30gm/15lit of Water.","MAHARASHTRA","SOLAPUR","MADHA                                             ","2018-10-01 15:31:24.580"
"KHARIF","HORTICULTURE","Fruits","Mango","	Plant Protection	","ASKING ABOUT LEAF BURNING OF MANGO?","Spray Bavistine 30gm/15lit of Water.","MAHARASHTRA","SOLAPUR","MADHA                                             ","2018-10-01 15:31:24.580"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast Tahsil ?","Tahsil Weather Report- This week weather is cloudy and Possibility  light Rainfall .","MAHARASHTRA","SOLAPUR","MANGALVEDHE                                       ","2018-10-01 15:38:13.257"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast Tahsil ?","Tahsil Weather Report- This week weather is cloudy and Possibility  light Rainfall .","MAHARASHTRA","SOLAPUR","MANGALVEDHE                                       ","2018-10-01 15:38:13.257"
"KHARIF","HORTICULTURE","Fruits","Ber","Market Information","Asking About Market Rate ber ?","Market Rate of ber 700-1200 rupees/qtl","MAHARASHTRA","SOLAPUR","SOLAPUR NORTH                                     ","2018-10-01 15:43:10.437"
"KHARIF","HORTICULTURE","Fruits","Ber","Market Information","Asking About Market Rate ber ?","Market Rate of ber 700-1200 rupees/qtl","MAHARASHTRA","SOLAPUR","SOLAPUR NORTH                                     ","2018-10-01 15:43:10.437"
"KHARIF","AGRICULTURE","Others","Others","Weather","ASKING ABOUT WEATHER REPORT TAHSIL?","TAHSIL WEATHER REPORT-THIS WEEK WEATHER IS CLOUDY AND   LIGHT RAINFALL CHANCES DURING THIS WEEK.","MAHARASHTRA","SOLAPUR","MADHA                                             ","2018-10-01 15:44:57.453"
"KHARIF","AGRICULTURE","Others","Others","Weather","ASKING ABOUT WEATHER REPORT TAHSIL?","TAHSIL WEATHER REPORT-THIS WEEK WEATHER IS CLOUDY AND   LIGHT RAINFALL CHANCES DURING THIS WEEK.","MAHARASHTRA","SOLAPUR","MADHA                                             ","2018-10-01 15:44:57.453"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","WEATHER REPORT- Partly cloudy skies. Rain or thundershowers likely in some areas towards evening.","MAHARASHTRA","SOLAPUR","SANGOLA","2018-10-01 15:46:55.530"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","WEATHER REPORT- Partly cloudy skies. Rain or thundershowers likely in some areas towards evening.","MAHARASHTRA","SOLAPUR","SANGOLA","2018-10-01 15:46:55.530"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather report -Cloudy Weather , possibility of light Rainfall","MAHARASHTRA","SOLAPUR","AKKALKOT                                          ","2018-10-01 15:48:57.680"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather report -Cloudy Weather , possibility of light Rainfall","MAHARASHTRA","SOLAPUR","AKKALKOT                                          ","2018-10-01 15:48:57.680"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","This week weather is cloudy and Possibility of light Rainfall.","MAHARASHTRA","SOLAPUR","MADHA                                             ","2018-10-01 16:01:43.360"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","This week weather is cloudy and Possibility of light Rainfall.","MAHARASHTRA","SOLAPUR","MADHA                                             ","2018-10-01 16:01:43.360"
"RABI","HORTICULTURE","Vegetables","Brinjal","Market Information","ASKED ABOUT MARKET RATE OF solapur  ?","MARKET RATE OF - RS300-2000/QUINTAL","MAHARASHTRA","SOLAPUR","SOLAPUR NORTH                                     ","2018-10-01 16:03:08.880"
"RABI","HORTICULTURE","Vegetables","Brinjal","Market Information","ASKED ABOUT MARKET RATE OF solapur  ?","MARKET RATE OF - RS300-2000/QUINTAL","MAHARASHTRA","SOLAPUR","SOLAPUR NORTH                                     ","2018-10-01 16:03:08.880"
"KHARIF","HORTICULTURE","Vegetables","Onion","	Plant Protection	","ASKING ABOUT CONTROLL OF WILT ATTACK  ?","SPRAY SAAF 30 GM / 15 LITERS OF WATER (Carbendazim 12% + Mancozeb 63% WP )","MAHARASHTRA","SOLAPUR","MANGALVEDHE                                       ","2018-10-01 16:08:22.910"
"KHARIF","HORTICULTURE","Vegetables","Onion","	Plant Protection	","ASKING ABOUT CONTROLL OF WILT ATTACK  ?","SPRAY SAAF 30 GM / 15 LITERS OF WATER (Carbendazim 12% + Mancozeb 63% WP )","MAHARASHTRA","SOLAPUR","MANGALVEDHE                                       ","2018-10-01 16:08:22.910"
"RABI","AGRICULTURE","Millets","Sorghum (Jowar/Great Millet)","Varieties","ASKED ABOUT VARIETIES OF SORGHUM?","PARBHANI MOTI, MALDANDI, PHULE YASHODA","MAHARASHTRA","SOLAPUR","SOUTH  SOLAPUR","2018-10-01 16:12:24.413"
"RABI","AGRICULTURE","Millets","Sorghum (Jowar/Great Millet)","Varieties","ASKED ABOUT VARIETIES OF SORGHUM?","PARBHANI MOTI, MALDANDI, PHULE YASHODA","MAHARASHTRA","SOLAPUR","SOUTH  SOLAPUR","2018-10-01 16:12:24.413"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","A few spells of moderate / light RAINFALL.","MAHARASHTRA","SOLAPUR","BARSHI                                            ","2018-10-01 16:16:06.077"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","A few spells of moderate / light RAINFALL.","MAHARASHTRA","SOLAPUR","BARSHI                                            ","2018-10-01 16:16:06.077"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","This week weather is cloudy and Possibility of light Rainfall.","MAHARASHTRA","SOLAPUR","AKKALKOT                                          ","2018-10-01 16:29:04.690"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","This week weather is cloudy and Possibility of light Rainfall.","MAHARASHTRA","SOLAPUR","AKKALKOT                                          ","2018-10-01 16:29:04.690"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather report -Cloudy Weather , possibility of light Rainfall","MAHARASHTRA","SOLAPUR","MOHOL                                             ","2018-10-01 16:59:24.813"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather report -Cloudy Weather , possibility of light Rainfall","MAHARASHTRA","SOLAPUR","MOHOL                                             ","2018-10-01 16:59:24.813"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather report -Cloudy Weather , possibility of light Rainfall","MAHARASHTRA","SOLAPUR","MOHOL                                             ","2018-10-01 16:59:25.360"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather report -Cloudy Weather , possibility of light Rainfall","MAHARASHTRA","SOLAPUR","MOHOL                                             ","2018-10-01 16:59:25.360"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","-This week weather is CLOUDY and LIGHT to medium Possibility of Rainfall","MAHARASHTRA","SOLAPUR","BARSHI                                            ","2018-10-01 17:09:00.830"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","-This week weather is CLOUDY and LIGHT to medium Possibility of Rainfall","MAHARASHTRA","SOLAPUR","BARSHI                                            ","2018-10-01 17:09:00.830"
"KHARIF","HORTICULTURE","Fruits","Lemon","Field Preparation","FERTILIZER DOSE FOR LEMON ?","FERTILIZER DOSE FOR LEMON =
In spite of hand spraying, spray of silicosil 1000 P.PM in September","MAHARASHTRA","SOLAPUR","BARSHI                                            ","2018-10-01 17:19:32.727"
"KHARIF","HORTICULTURE","Fruits","Lemon","Field Preparation","FERTILIZER DOSE FOR LEMON ?","FERTILIZER DOSE FOR LEMON =
In spite of hand spraying, spray of silicosil 1000 P.PM in September","MAHARASHTRA","SOLAPUR","BARSHI                                            ","2018-10-01 17:19:32.727"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week partially weather is cloudy and Possibility of light Rainfall","MAHARASHTRA","SOLAPUR","MOHOL                                             ","2018-10-01 18:16:38.093"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week partially weather is cloudy and Possibility of light Rainfall","MAHARASHTRA","SOLAPUR","MOHOL                                             ","2018-10-01 18:16:38.093"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Report - This week weather is cloudy and  Possibility of Rainfall","MAHARASHTRA","SOLAPUR","AKKALKOT                                          ","2018-10-01 18:17:14.473"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Report - This week weather is cloudy and  Possibility of Rainfall","MAHARASHTRA","SOLAPUR","AKKALKOT                                          ","2018-10-01 18:17:14.473"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Forecast - partly cloudy atmosphere  , there will be possibility of rain in some places.","MAHARASHTRA","SOLAPUR","SANGOLA","2018-10-01 18:17:18.047"
