"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"KHARIF","AGRICULTURE","Others","Others","Weather","ASKING ABOUT WEATHER REPORT TAHSIL?","TAHSIL WEATHER REPORT-THIS WEEK WEATHER IS CLOUDY AND   LIGHT RAINFALL CHANCES DURING THIS WEEK","MAHARASHTRA","NASIK","BAGLAN                                            ","2018-10-01 11:14:23.247"
"KHARIF","AGRICULTURE","Others","Others","Weather","ASKING ABOUT WEATHER REPORT TAHSIL?","TAHSIL WEATHER REPORT-THIS WEEK WEATHER IS CLOUDY AND   LIGHT RAINFALL CHANCES DURING THIS WEEK","MAHARASHTRA","NASIK","BAGLAN                                            ","2018-10-01 11:14:23.247"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Forecast - In the coming week there will be partly cloudy atmosphere, lighter  possibility  of rain.","MAHARASHTRA","NASIK","KALWAN                                            ","2018-10-01 11:17:49.733"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Forecast - In the coming week there will be partly cloudy atmosphere, lighter  possibility  of rain.","MAHARASHTRA","NASIK","KALWAN                                            ","2018-10-01 11:17:49.733"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","This week weather is cloudy and Possibility of light to medium Rainfall.","MAHARASHTRA","NASIK","NASHIK                                            ","2018-10-01 11:21:20.330"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","This week weather is cloudy and Possibility of light to medium Rainfall.","MAHARASHTRA","NASIK","NASHIK                                            ","2018-10-01 11:21:20.330"
"KHARIF","AGRICULTURE","Others","Others","Market Information","ASKED ABOUT PHONE NO. OF RAHURI UNIVERSITY ?","Mahatma Phule Krishi Vidyapeeth-rahuri,Ahmednagar -02426 243373","MAHARASHTRA","NASIK","NIPHAD                                            ","2018-10-01 12:11:50.860"
"KHARIF","AGRICULTURE","Others","Others","Market Information","ASKED ABOUT PHONE NO. OF RAHURI UNIVERSITY ?","Mahatma Phule Krishi Vidyapeeth-rahuri,Ahmednagar -02426 243373","MAHARASHTRA","NASIK","NIPHAD                                            ","2018-10-01 12:11:50.860"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week partially weather is CLOUDY and Possibility of LIGHT Rainfall","MAHARASHTRA","NASIK","BAGLAN                                            ","2018-10-01 12:46:03.063"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week partially weather is CLOUDY and Possibility of LIGHT Rainfall","MAHARASHTRA","NASIK","BAGLAN                                            ","2018-10-01 12:46:03.063"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast Tahsil ?","Tahsil Weather Report- This week weather is cloudy and Possibility  light Rainfall .","MAHARASHTRA","NASIK","CHANDWAD","2018-10-01 13:22:44.403"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast Tahsil ?","Tahsil Weather Report- This week weather is cloudy and Possibility  light Rainfall .","MAHARASHTRA","NASIK","CHANDWAD","2018-10-01 13:22:44.403"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast Tahsil ?","Tahsil Weather Report- This week weather is cloudy and Possibility  light Rainfall .","MAHARASHTRA","NASIK","CHANDWAD","2018-10-01 13:25:02.900"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast Tahsil ?","Tahsil Weather Report- This week weather is cloudy and Possibility  light Rainfall .","MAHARASHTRA","NASIK","CHANDWAD","2018-10-01 13:25:02.900"
"RABI","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","WEATHER REPORT- Partly cloudy skies. Rain or thundershowers likely in some areas towards evening.","MAHARASHTRA","NASIK","BAGLAN                                            ","2018-10-01 13:29:38.103"
"RABI","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","WEATHER REPORT- Partly cloudy skies. Rain or thundershowers likely in some areas towards evening.","MAHARASHTRA","NASIK","BAGLAN                                            ","2018-10-01 13:29:38.103"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","THIS WEEK WEATHER IS MOSTLY CLEAR TEMP -MIN.-21 DEGREE AND MAX.- 34 LIGHT  RAINFALL CHANCES .","MAHARASHTRA","NASIK","NANDGAON                                          ","2018-10-01 13:29:51.860"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","THIS WEEK WEATHER IS MOSTLY CLEAR TEMP -MIN.-21 DEGREE AND MAX.- 34 LIGHT  RAINFALL CHANCES .","MAHARASHTRA","NASIK","NANDGAON                                          ","2018-10-01 13:29:51.860"
"KHARIF","HORTICULTURE","Vegetables","Onion","Market Information","FARMER ASKED ABOUT MARKET RATE OF ONION ?","MARKET RATE OF ONION   750 RS/QTL","MAHARASHTRA","NASIK","BAGLAN                                            ","2018-10-01 13:31:08.350"
"KHARIF","HORTICULTURE","Vegetables","Onion","Market Information","FARMER ASKED ABOUT MARKET RATE OF ONION ?","MARKET RATE OF ONION   750 RS/QTL","MAHARASHTRA","NASIK","BAGLAN                                            ","2018-10-01 13:31:08.350"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather  forecast ?","This week weather is CLOUDY and Possibility  light Rainfall","MAHARASHTRA","NASIK","YEOLA","2018-10-01 13:38:17.303"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather  forecast ?","This week weather is CLOUDY and Possibility  light Rainfall","MAHARASHTRA","NASIK","YEOLA","2018-10-01 13:38:17.303"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","This week weather is cloudy and Possibility of light Rainfall.","MAHARASHTRA","NASIK","BAGLAN                                            ","2018-10-01 13:56:42.677"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","This week weather is cloudy and Possibility of light Rainfall.","MAHARASHTRA","NASIK","BAGLAN                                            ","2018-10-01 13:56:42.677"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast Tahsil ?","Tahsil Weather Report- This week weather is cloudy and Possibility  light Rainfall .","MAHARASHTRA","NASIK","SINNAR                                            ","2018-10-01 14:14:35.540"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast Tahsil ?","Tahsil Weather Report- This week weather is cloudy and Possibility  light Rainfall .","MAHARASHTRA","NASIK","SINNAR                                            ","2018-10-01 14:14:35.540"
"JAYAD","HORTICULTURE","Vegetables","Onion","Market Information","Asked about Market rate of onian?","Market rate of onian-1000-1400/qtl.","MAHARASHTRA","NASIK","BAGLAN                                            ","2018-10-01 14:16:46.923"
"JAYAD","HORTICULTURE","Vegetables","Onion","Market Information","Asked about Market rate of onian?","Market rate of onian-1000-1400/qtl.","MAHARASHTRA","NASIK","BAGLAN                                            ","2018-10-01 14:16:46.923"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week partially weather is CLOUDY and Possibility of LIGHT Rainfall","MAHARASHTRA","NASIK","SINNAR                                            ","2018-10-01 14:18:44.410"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week partially weather is CLOUDY and Possibility of LIGHT Rainfall","MAHARASHTRA","NASIK","SINNAR                                            ","2018-10-01 14:18:44.410"
"KHARIF","HORTICULTURE","Vegetables","Onion","Market Information","FARMER ASKED ABOUT MARKET RATE OF ONION ?","MARKET RATE OF ONION -1000-1000 AVG 1000 RS/QTL","MAHARASHTRA","NASIK","SINNAR                                            ","2018-10-01 14:21:42.513"
"KHARIF","HORTICULTURE","Vegetables","Onion","Market Information","FARMER ASKED ABOUT MARKET RATE OF ONION ?","MARKET RATE OF ONION -1000-1000 AVG 1000 RS/QTL","MAHARASHTRA","NASIK","SINNAR                                            ","2018-10-01 14:21:42.513"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather report -Cloudy Weather , possibility of light Rainfall","MAHARASHTRA","NASIK","NIPHAD                                            ","2018-10-01 14:38:25.600"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather report -Cloudy Weather , possibility of light Rainfall","MAHARASHTRA","NASIK","NIPHAD                                            ","2018-10-01 14:38:25.600"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","This week weather is cloudy and Possibility of light Rainfall.","MAHARASHTRA","NASIK","NANDGAON                                          ","2018-10-01 14:55:06.123"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","This week weather is cloudy and Possibility of light Rainfall.","MAHARASHTRA","NASIK","NANDGAON                                          ","2018-10-01 14:55:06.123"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is cloudy and possibility of light Rainfall.","MAHARASHTRA","NASIK","YEOLA","2018-10-01 14:58:21.810"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is cloudy and possibility of light Rainfall.","MAHARASHTRA","NASIK","YEOLA","2018-10-01 14:58:21.810"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and   Possibility of Rainfall","MAHARASHTRA","NASIK","YEOLA","2018-10-01 15:04:33.873"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and   Possibility of Rainfall","MAHARASHTRA","NASIK","YEOLA","2018-10-01 15:04:33.873"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Report - This week weather is cloudy and  Possibility of Rainfall","MAHARASHTRA","NASIK","YEOLA","2018-10-01 15:29:49.310"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Report - This week weather is cloudy and  Possibility of Rainfall","MAHARASHTRA","NASIK","YEOLA","2018-10-01 15:29:49.310"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Forecast - partly cloudy atmosphere  , there will be possibility of rain in some places.","MAHARASHTRA","NASIK","YEOLA","2018-10-01 15:31:03.427"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Forecast - partly cloudy atmosphere  , there will be possibility of rain in some places.","MAHARASHTRA","NASIK","YEOLA","2018-10-01 15:31:03.427"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","A few spells of moderate / light RAINFALL.","MAHARASHTRA","NASIK","CHANDWAD","2018-10-01 15:55:04.513"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","A few spells of moderate / light RAINFALL.","MAHARASHTRA","NASIK","CHANDWAD","2018-10-01 15:55:04.513"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Forecast - partly cloudy atmosphere  , there will be possibility of rain in some places.","MAHARASHTRA","NASIK","CHANDWAD","2018-10-01 15:57:51.373"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Forecast - partly cloudy atmosphere  , there will be possibility of rain in some places.","MAHARASHTRA","NASIK","CHANDWAD","2018-10-01 15:57:51.373"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","A few spells of moderate / light RAINFALL.","MAHARASHTRA","NASIK","MALEGAON                                          ","2018-10-01 15:58:12.290"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","A few spells of moderate / light RAINFALL.","MAHARASHTRA","NASIK","MALEGAON                                          ","2018-10-01 15:58:12.290"
"KHARIF","HORTICULTURE","Vegetables","Tomato","	Plant Protection	","Asked about Attack of Fruit Borer on tomato ?","Spray Triazhophos 30 ml/15 liter water
SPRAY NUVAN 20 ML / 15 LITERS OF WATER ( Dichlorvos 76% EC)","MAHARASHTRA","NASIK","DINDORI                                           ","2018-10-01 16:02:56.197"
"KHARIF","HORTICULTURE","Vegetables","Tomato","	Plant Protection	","Asked about Attack of Fruit Borer on tomato ?","Spray Triazhophos 30 ml/15 liter water
SPRAY NUVAN 20 ML / 15 LITERS OF WATER ( Dichlorvos 76% EC)","MAHARASHTRA","NASIK","DINDORI                                           ","2018-10-01 16:02:56.197"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast Tahsil ?","Tahsil Weather Report- This week weather is cloudy and Possibility  light Rainfall .","MAHARASHTRA","NASIK","NIPHAD                                            ","2018-10-01 16:10:44.027"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast Tahsil ?","Tahsil Weather Report- This week weather is cloudy and Possibility  light Rainfall .","MAHARASHTRA","NASIK","NIPHAD                                            ","2018-10-01 16:10:44.027"
"KHARIF","AGRICULTURE","Others","Others","Weather","FARMER ASKED ABOUT MARKET RATE OF ?","MARKET RATE OF -200-922 RS/QTL","MAHARASHTRA","NASIK","YEOLA","2018-10-01 16:14:12.117"
"KHARIF","AGRICULTURE","Others","Others","Weather","FARMER ASKED ABOUT MARKET RATE OF ?","MARKET RATE OF -200-922 RS/QTL","MAHARASHTRA","NASIK","YEOLA","2018-10-01 16:14:12.117"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather report -Cloudy Weather , possibility of light Rainfall","MAHARASHTRA","NASIK","CHANDWAD","2018-10-01 16:22:11.897"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather report -Cloudy Weather , possibility of light Rainfall","MAHARASHTRA","NASIK","CHANDWAD","2018-10-01 16:22:11.897"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Forecast - In the coming week there will be partly cloudy atmosphere, lighter  possibility  of rain.","MAHARASHTRA","NASIK","NANDGAON                                          ","2018-10-01 16:52:14.017"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast ?","Weather Forecast - In the coming week there will be partly cloudy atmosphere, lighter  possibility  of rain.","MAHARASHTRA","NASIK","NANDGAON                                          ","2018-10-01 16:52:14.017"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and  Possibility of   LIGHT To MEDIUM Rainfall","MAHARASHTRA","NASIK","CHANDWAD","2018-10-01 17:23:17.087"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and  Possibility of   LIGHT To MEDIUM Rainfall","MAHARASHTRA","NASIK","CHANDWAD","2018-10-01 17:23:17.087"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is Partly cloudy and Possibility of  medium to light Rainfall.","MAHARASHTRA","NASIK","SINNAR                                            ","2018-10-01 17:51:16.417"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is Partly cloudy and Possibility of  medium to light Rainfall.","MAHARASHTRA","NASIK","SINNAR                                            ","2018-10-01 17:51:16.417"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","-This week weather is CLOUDY and LIGHT to medium Possibility of Rainfall","MAHARASHTRA","NASIK","KALWAN                                            ","2018-10-01 18:20:51.737"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","-This week weather is CLOUDY and LIGHT to medium Possibility of Rainfall","MAHARASHTRA","NASIK","KALWAN                                            ","2018-10-01 18:20:51.737"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week partially weather is cloudy and Possibility of light Rainfall","MAHARASHTRA","NASIK","DEOLA                                             ","2018-10-01 18:26:21.943"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week partially weather is cloudy and Possibility of light Rainfall","MAHARASHTRA","NASIK","DEOLA                                             ","2018-10-01 18:26:21.943"
"KHARIF","HORTICULTURE","Vegetables","Tomato","	Plant Protection	","Attack of Leaf Miner ?","Spray Abacin 5 ml/15 liter water(ABAMECTIN)","MAHARASHTRA","NASIK","TRIMBAK","2018-10-01 18:26:43.033"
"KHARIF","HORTICULTURE","Vegetables","Tomato","	Plant Protection	","Attack of Leaf Miner ?","Spray Abacin 5 ml/15 liter water(ABAMECTIN)","MAHARASHTRA","NASIK","TRIMBAK","2018-10-01 18:26:43.033"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and  Possibility of   LIGHT To MEDIUM Rainfall","MAHARASHTRA","NASIK","DEOLA                                             ","2018-10-01 18:32:28.573"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and  Possibility of   LIGHT To MEDIUM Rainfall","MAHARASHTRA","NASIK","DEOLA                                             ","2018-10-01 18:32:28.573"
"KHARIF","AGRICULTURE","Others","Others","Weather","ASKING ABOUT WEATHER REPORT TAHSIL?","TAHSIL WEATHER REPORT-THIS WEEK WEATHER IS CLOUDY AND   LIGHT RAINFALL CHANCES DURING THIS WEEK","MAHARASHTRA","NASIK","KALWAN                                            ","2018-10-01 18:36:29.953"
"KHARIF","AGRICULTURE","Others","Others","Weather","ASKING ABOUT WEATHER REPORT TAHSIL?","TAHSIL WEATHER REPORT-THIS WEEK WEATHER IS CLOUDY AND   LIGHT RAINFALL CHANCES DURING THIS WEEK","MAHARASHTRA","NASIK","KALWAN                                            ","2018-10-01 18:36:29.953"
"KHARIF","HORTICULTURE","Vegetables","Tomato","Fertilizer Use and Availability","asked about price of calcium nitrate ?","price of calcium nitrate-105 rs / 1kg","MAHARASHTRA","NASIK","TRIMBAK","2018-10-01 18:52:57.767"
"KHARIF","HORTICULTURE","Vegetables","Tomato","Fertilizer Use and Availability","asked about price of calcium nitrate ?","price of calcium nitrate-105 rs / 1kg","MAHARASHTRA","NASIK","TRIMBAK","2018-10-01 18:52:57.767"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","THIS WEEK WEATHER IS CLOUDY AND NO RAINFALL CHANCES","MAHARASHTRA","NASIK","YEOLA","2018-10-01 18:55:12.987"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","THIS WEEK WEATHER IS CLOUDY AND NO RAINFALL CHANCES","MAHARASHTRA","NASIK","YEOLA","2018-10-01 18:55:12.987"
"RABI","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and  Possibility of   LIGHT Rainfall","MAHARASHTRA","NASIK","NANDGAON                                          ","2018-10-01 18:59:04.227"
"RABI","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","This week weather is CLOUDY and  Possibility of   LIGHT Rainfall","MAHARASHTRA","NASIK","NANDGAON                                          ","2018-10-01 18:59:04.227"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","THIS WEEK WEATHER IS CLOUDY.LIGHT TO MEDIUM RAINFALL CHANCES.","MAHARASHTRA","NASIK","CHANDWAD","2018-10-01 19:01:24.067"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast?","THIS WEEK WEATHER IS CLOUDY.LIGHT TO MEDIUM RAINFALL CHANCES.","MAHARASHTRA","NASIK","CHANDWAD","2018-10-01 19:01:24.067"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast Tahsil ?
.","Tahsil Weather Report- This week weather is cloudy and Possibility  light Rainfall","MAHARASHTRA","NASIK","MALEGAON                                          ","2018-10-01 19:18:59.270"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast Tahsil ?
.","Tahsil Weather Report- This week weather is cloudy and Possibility  light Rainfall","MAHARASHTRA","NASIK","MALEGAON                                          ","2018-10-01 19:18:59.270"
"KHARIF","HORTICULTURE","Vegetables","Onion","	Plant Protection	","asked about  yellow mosaik virus on onion ?","SPRAY M 45 30 GM + actra  5 gm  /15 LITER WATER(mancozeb)Dow Agro","MAHARASHTRA","NASIK","MALEGAON                                          ","2018-10-01 19:22:45.067"
"KHARIF","HORTICULTURE","Vegetables","Onion","	Plant Protection	","asked about  yellow mosaik virus on onion ?","SPRAY M 45 30 GM + actra  5 gm  /15 LITER WATER(mancozeb)Dow Agro","MAHARASHTRA","NASIK","MALEGAON                                          ","2018-10-01 19:22:45.067"
"KHARIF","HORTICULTURE","Vegetables","Onion","Seeds and Planting Material","SEED TREATMENT FOR ONION ?","SEED TREATMENT FOR ONION =APPLICATION OF CARBENDAZIM 2 GM/ 10 GM SEED","MAHARASHTRA","NASIK","BAGLAN                                            ","2018-10-01 19:26:13.437"
"KHARIF","HORTICULTURE","Vegetables","Onion","Seeds and Planting Material","SEED TREATMENT FOR ONION ?","SEED TREATMENT FOR ONION =APPLICATION OF CARBENDAZIM 2 GM/ 10 GM SEED","MAHARASHTRA","NASIK","BAGLAN                                            ","2018-10-01 19:26:13.437"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast Tahsil ?","Tahsil Weather Report- This week weather is cloudy and Possibility  light Rainfall .","MAHARASHTRA","NASIK","NIPHAD                                            ","2018-10-01 19:26:24.637"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast Tahsil ?","Tahsil Weather Report- This week weather is cloudy and Possibility  light Rainfall .","MAHARASHTRA","NASIK","NIPHAD                                            ","2018-10-01 19:26:24.637"
"KHARIF","AGRICULTURE","Others","Others","Weather","Asking about weather forecast Tahsil ?","Tahsil Weather Report- This week weather is cloudy and Possibility  light Rainfall .","MAHARASHTRA","NASIK","CHANDWAD","2018-10-01 19:38:20.650"
